"genusSpecies","genus","family","order","margin.score","lma_g_m2","petiole_width","petiole_area","blade_area","blade_perimeter","feret","minimum_feret","raw_blade_area","raw_blade_perimeter","internal_raw_blade_area","internal_raw_blade_perimeter","length_of_cut_perimeter","no_of_primary_teeth","no_of_subsidiary_teeth","mat_c","map_mm","latitude_n","longitude_e","leaf_area","feret_diameter","feret.diam.ratio","raw_blade_perimeter_corrected","internal_raw_blade_perimeter_corrected","total_tooth_count","teeth.interior.percm","perim.ratio","ln.leaf.area.mm2","ln_pr","ln_tc_ip","pw2.a.ratio","aspect_ratio","shape_factor","compactness","tooth_area","tooth.area.perimeter","tooth.area.interior","tooth.area.blade.area.ratio","avt.tooth.area","teeth.blade.area.ratio","teeth.perimeter.percm","log10_lma","log10_pw2a_ratio"
"Prunus_seroti","Prunus","Rosaceae","Rosales",0,82.5625,0.104997085166667,0.130416666666667,18.9336666666667,21.9613333333333,8.79633333333333,NA,18.9336666666667,21.9613333333333,18.5823333333333,20.8503333333333,0,95.7666666666667,5.33333333333333,8.1641667364,1107,41.902,-74.998,19.038,4.82541919384136,0.550395375432244,21.9613333333333,20.8503333333333,97.9,4.75483139137971,1.05237610707449,7.47041629536455,0.0507125659047946,1.54339453475313,0.000743023651767463,NA,0.479215072860985,26.9459777416991,0.351333333333333,0.0157256748815119,0.016560642060821,0.01987258906143,0.00379498974893062,5.77595638489879,4.52022518311928,1.9167828349586,-3.12899736165179
"Prunus_serotina","Prunus","Rosaceae","Rosales",0,62.1561111111111,0.0957640372904762,0.103611111111111,18.6173333333333,19.8192857142857,7.66080952380952,NA,18.6173333333333,19.8192857142857,18.257380952381,18.5509047619048,0,74.5238095238095,2.71111111111111,15.7476188128571,1191.28571428571,35.3379705714286,-78.7527697142857,18.7061428571429,4.71674709333343,0.626276023937482,19.8192857142857,18.5509047619048,75.5428571428571,4.27298773295052,1.07380694009191,7.39539651500339,0.0705034521419316,1.4232304205556,0.000601656689237438,NA,0.561847685252817,22.6606809310033,0.359952380952381,0.0175635192328485,0.0188253812620055,0.0209782658881744,0.00479967732040219,4.99953585475361,3.96415220749034,1.7934838343672,-3.22065125043652
"Prunus_ssiori","Prunus","Rosaceae","Rosales",0,97.65,0.1129758805,0.575,27.555,40.88,9.325,NA,27.555,40.88,27.11,24.9,0,110.5,NA,3.191666603,2028,36.8103,139.3796,28.13,5.86478157857871,0.633587845917086,40.88,24.9,110.5,4.44670308728243,1.57694867786536,7.85935836717778,0.442455960430559,1.49213207402933,0.000468179698640724,NA,0.248694919512196,60.6537767765183,0.445,0.0102221207633809,0.0165391116536764,0.0151306270284063,0.00372882835690589,4.27535138297243,2.89794665544919,1.98967224762387,-3.32958742224867
"Prunus_subcordata","Prunus","Rosaceae","Rosales",0,47.85,0.1360221205,0.04,5.745,12.45,3.97,NA,5.745,12.45,5.44,11.145,0,58,2,14.19999981,707,36.98846587,-121.9209016,5.785,2.71128533687741,0.683600329399451,12.45,11.145,60,5.44438869240792,1.12620889748549,6.35646018396347,0.112537959532632,1.68248465383515,0.00323317398649845,NA,0.46458888618129,27.05180548681,0.305,0.0245537228800827,0.0274774811229899,0.0536169315661148,0.00532451923076923,10.4516123118664,4.81090773977803,1.67988194211286,-2.49037092411004
"Prunus_tavanica","Prunus","Rosaceae","Rosales",1,108.05,0.263372019,0.355,173.245,57.35,22.705,NA,NA,NA,NA,NA,NA,NA,NA,27.47916603,2255,3.083,101.583,173.6,14.8154140959511,0.652132247761641,NA,NA,NA,0,1,9.74791086879238,NA,NA,0.00034260999897331,NA,0.657383660272889,19.1159094633817,NA,0,0,0,0,0,0,2.03362477121926,-3.46519996642724
"Prunus_tucumanensis","Prunus","Rosaceae","Rosales",0,NA,NA,NA,23.1566666666667,32.07,8.78666666666667,NA,23.1566666666667,32.07,22.1866666666667,21.15,0,75,1,19.32500076,629,-24.58,-64.7,23.1566666666667,5.37714197830922,0.611096441922802,32.07,21.15,75.3333333333333,3.60468479606991,1.51820104020757,7.70720546521063,0.417230439917281,1.27777137825588,NA,NA,0.276377011017967,45.5615614652859,0.97,0.0297359356496153,0.0451549174235326,0.0421382522259271,0.0128085248085248,3.48840024929914,2.372442736175,NA,NA
"Prunus_turneriana","Prunus","Rosaceae","Rosales",1,NA,NA,0.08,43.77,30.59,12.42,NA,NA,NA,NA,NA,NA,NA,NA,23.6875,3054,-16.144616,145.430116,43.85,7.47205152796987,0.601614454747977,NA,NA,NA,0,1,8.38594490480628,NA,NA,NA,NA,0.587797123809817,21.3787548549235,NA,0,0,0,0,0,0,NA,NA
"Prunus_virginia","Prunus","Rosaceae","Rosales",0,NA,0.07024737,NA,9.33,18.94,5.23,NA,9.33,18.94,9.14,13.11,0,84,10,6.575000286,1156,41.88,-78.7,9.33,3.4466396609421,0.659013319491797,18.94,13.11,94,7.17009916094584,1.44469870327994,6.83840520084734,0.367900789982324,1.9699194844944,0.000528906001277267,NA,0.326837258078284,38.4484030010718,0.19,0.0100316789862724,0.0144927536231884,0.0203644158628081,0.00226190476190476,10.075026795284,4.96304118268215,NA,-3.2766215051935
"Prunus_virginiana","Prunus","Rosaceae","Rosales",0,58.6,0.1029478975,0.18,26.7383333333333,27.6066666666667,8.13666666666667,NA,26.7383333333333,27.6066666666667,26.0316666666667,20.9483333333333,0,106.666666666667,4.25,8.783333303,769,46.61709834,-120.602578133333,26.9183333333333,5.82688277033609,0.717961549741327,27.6066666666667,20.9483333333333,109.5,5.31997103993691,1.32048745183227,7.8796134508256,0.273051374505644,1.5848326418549,0.000427707198650189,NA,0.45177569828969,29.3842143811341,0.706666666666667,0.0261440576148394,0.0335271745148331,0.0264976619628819,0.0091080620561756,4.33391418538652,3.96667470844893,1.76789761601809,-3.3688534401623
"Pseudolmedia_laevigata","Pseudolmedia","Moraceae","Rosales",1,52.8,0.0528777835,0.07,25.0841666666667,25.1616666666667,10.7908333333333,NA,NA,NA,NA,NA,NA,NA,NA,26.0354166,2785.5,-1.84295,-67.68265,25.1191666666667,5.62999548006103,0.52104833842008,NA,NA,NA,0,1,7.81102090965096,NA,NA,0.000138903186056796,NA,0.492904775712236,25.5233032134464,NA,0,0,0,0,0,0,1.72263392253381,-3.857287792628
"Pseudolmedia_laevis","Pseudolmedia","Moraceae","Rosales",1,59.73982957,0.2,0.14,76.756375,43.0825,17.9175,NA,NA,NA,NA,NA,NA,NA,NA,25.6513888433333,3001.2,-5.4192,-68.48596111,76.8030416666667,9.84387316205721,0.567741446237044,NA,NA,NA,0,1,8.92849714102071,NA,NA,0.000594449697480834,NA,0.547120419615782,23.0423356202791,NA,0,0,0,0,0,0,1.77626397928394,-3.22588488962525
"Pseudolmedia_spuria","Pseudolmedia","Moraceae","Rosales",1,49.15,NA,0.01,28.17,26.475,11.275,NA,NA,NA,NA,NA,NA,NA,NA,23.96249962,1997,18.4095,-66.9706,28.18,5.9886465532838,0.531502086007064,NA,NA,NA,0,1,7.94289027210831,NA,NA,NA,NA,0.505229294184506,24.8846353455945,NA,0,0,0,0,0,0,1.69152352216815,NA
"Pseudopanax_anomalus","Pseudopanax","Araliaceae","Apiales",0,79.2,NA,0.005,0.235,1.985,0.68,NA,0.235,1.985,0.22,1.935,0,5.5,NA,7.729166508,1681,-39.25,175.933333,0.24,0.544829657740249,0.838761150308247,1.985,1.935,5.5,2.59346441428967,1.0227499307671,3.11916231251975,0.0223667353434871,0.803193507800422,NA,NA,0.729527783027526,17.2464895833333,0.015,0.00627615062761507,0.00652173913043479,0.046875,0.00166666666666667,20.7291666666667,2.51575658068958,1.89872518158949,NA
"Pseudopanax_arboreum","Pseudopanax","Araliaceae","Apiales",0,NA,NA,0.505,53.33,33.325,12.205,NA,53.33,33.325,52.505,30.95,0,35,NA,9.920833588,1596,-38.8,176.4,53.835,8.16991387134498,0.667677517979734,33.325,30.95,35,1.14401414598901,1.07918937196609,8.53722552372541,0.0761062838360932,0.13187565163192,NA,NA,0.584164285700147,21.5518695888813,0.825000000000003,0.024331468104813,0.0262122491443795,0.0158016551377213,0.0232154605263159,0.7113943686253,1.0591734875826,NA,NA
"Pseudopanax_arboreus","Pseudopanax","Araliaceae","Apiales",NA,176.0792064,0.192,NA,37.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.920833588,1596,-38.8,176.4,37.208,6.88292793660561,NA,NA,NA,NA,NA,NA,8.22169397790989,NA,NA,0.000990754676413675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2457080721573,-3.00403386909636
"Pseudopanax_colensoi","Pseudopanax","Araliaceae","Apiales",0,231.15,0.152681282,0.08,9.325,14.97,6.19,NA,9.325,14.97,9.16,14.535,0,5.5,NA,12.95416641,949,-40.45,175.216667,9.365,3.39202684610514,0.549490947361245,14.97,14.535,5.5,0.358128561253561,1.03104967948718,6.76945146839037,0.0305636303405003,-1.06554238741584,0.00181979499400184,NA,0.507778446130236,24.7666890564956,0.165,0.00958961474036854,0.00984909188034191,0.0143169731003589,0.0237500000000001,0.567596760153712,0.34785036292574,2.3638938977741,-2.73997753398663
"Pseudopanax_crassifolius","Pseudopanax","Araliaceae","Apiales",0,316.1292517,0.296666667,1.01,28.09,41.79,17.81,NA,25.68,41.79,24.365,37.87,0,22,NA,9.920833588,1596,-38.8,176.4,28.595,5.99825009617156,0.32852807298488,41.79,37.87,22,0.579096457883496,1.09988875188822,7.93361888411875,0.0950895401227165,-0.546397190355883,0.00288561020684882,NA,0.18997304207111,68.210353074541,1.315,0.0312631188670288,0.0344011593762509,0.051606392391064,0.0593790849673203,0.870540651562549,0.526509147959048,2.49986468332496,-2.53976233452034
"Pseudopanax_laetevirens","Pseudopanax","Araliaceae","Apiales",0,NA,NA,0.0325,5.0175,13.6,5.6475,NA,5.0175,13.6,4.8825,12.4675,0,33.5,NA,9.6208333975,1604.5,-39.04195,-73.27215,5.0425,2.51247385614341,0.445977694919855,13.6,12.4675,33.5,2.67766470685304,1.08551068047981,6.18754637733175,0.080596106572913,0.98030955500176,NA,NA,0.341133810250408,37.2356698104028,0.135,0.00963621901548721,0.0105813503752756,0.0262097821120185,0.00390224358974359,6.83541479781665,2.46519233140923,NA,NA
"Pseudopanax_macintyrei","Pseudopanax","Araliaceae","Apiales",0,154.35,NA,NA,7.535,14.995,5.235,NA,7.535,14.995,7.225,12.465,0,17.5,NA,9.470833778,2835,-40.88825164,172.3501599,7.535,3.08512091255364,0.594809683566221,14.995,12.465,17.5,1.41244769257971,1.19485078878607,6.60878223017436,0.176678172751367,0.3442664215046,NA,NA,0.436242119910006,29.8413854511401,0.309999999999999,0.0202516368907997,0.0243413685389284,0.0402898498017965,0.0174013157894736,2.36134851074663,1.18811412150614,2.18850663381811,NA
"Psidium_amplexicaule","Psidium","Myrtaceae","Myrtales",1,172.9,NA,0.02,20.855,16.895,5.42,NA,NA,NA,NA,NA,NA,NA,NA,23.96249962,1997,18.4095,-66.9706,20.865,4.99078659174261,0.919504105627345,NA,NA,NA,0,1,7.509900455933,NA,NA,NA,NA,0.861453288816935,14.5875985142119,NA,0,0,0,0,0,0,2.23779499327392,NA
"Psychotria_?sulzneri","Psychotria","Rubiaceae","Gentianales",1,42.2666666666667,0.118071356666667,0.0666666666666667,14.5633333333333,20.6333333333333,9.12,NA,NA,NA,NA,NA,NA,NA,NA,23.32500076,1309,26.17,-81.34,14.63,4.27814576345279,0.46823445933619,NA,NA,NA,0,1,7.25164604660027,NA,NA,0.000971680817461876,NA,0.421534341438175,29.8852235044548,NA,0,0,0,0,0,0,1.62599799882605,-3.01247637085531
"Psychotria_berteroana","Psychotria","Rubiaceae","Gentianales",1,58,0.15796655975,0.3125,86.7525,42.695,16.2975,NA,NA,NA,NA,NA,NA,NA,NA,19.387500765,2022,18.162098885,-66.68758708,86.97,9.71405843672059,0.588277528624736,NA,NA,NA,0,1,8.7282093525476,NA,NA,0.000400974678797116,NA,0.4906712657243,26.757900516899,NA,0,0,0,0,0,0,1.76342799356294,-3.39688305183344
"Psychotria_carthagenesis","Psychotria","Rubiaceae","Gentianales",NA,41.8295947,0.23,NA,37.7723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.75,397.9,-26.7633,-65.33286667,37.7723,6.93492509372668,NA,NA,NA,NA,NA,NA,8.23674621574856,NA,NA,0.00140049718973957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62148365658622,-2.85371775830191
"Psychotria_dracula","Psychotria","Rubiaceae","Gentianales",1,47.2,0.2619232465,0.87,185.97,59.805,24.345,NA,NA,NA,NA,NA,NA,NA,NA,25.09583282,3334,-0.6859,-76.3953,186.405,15.401267759085,0.63253364525782,NA,NA,NA,0,1,9.83191847748324,NA,NA,0.000368984000289129,NA,0.65286292281919,19.2598060472894,NA,0,0,0,0,0,0,1.67394199863409,-3.43299246510596
"Psychotria_guadalupensis","Psychotria","Rubiaceae","Gentianales",1,70.45,0.091930516,0.01,2.005,6.74,2.835,NA,NA,NA,NA,NA,NA,NA,NA,18.68333435,1961,18.1702,-66.5703,2.01,1.58862750528761,0.559336403851462,NA,NA,NA,0,1,5.27519067428931,NA,NA,0.0054878050467703,NA,0.544270259113405,23.1716657442547,NA,0,0,0,0,0,0,1.84788099744538,-2.26060132525607
"Psychotria_horizontalis","Psychotria","Rubiaceae","Gentianales",1,54.7,0.126402972,NA,19.05,20.9,8.87,NA,NA,NA,NA,NA,NA,NA,NA,26.39583397,2496,9.17,-79.85,19.05,4.92495820563026,0.555237678199579,NA,NA,NA,0,1,7.5522372875608,NA,NA,0.000838725004222193,NA,0.548040017864843,22.9296587926509,NA,0,0,0,0,0,0,1.73798732633343,-3.07638040952355
"Psychotria_marginata","Psychotria","Rubiaceae","Gentianales",1,61.5,0.100482324,NA,22.32,25.2,10.92,NA,NA,NA,NA,NA,NA,NA,NA,26.39583397,2496,9.17,-79.85,22.32,5.33091986794857,0.488179475086866,NA,NA,NA,0,1,7.7106533235012,NA,NA,0.000452360996256316,NA,0.441675157647545,28.4516129032258,NA,0,0,0,0,0,0,1.78887511577542,-3.34451484813407
"Psychotria_maricaensis","Psychotria","Rubiaceae","Gentianales",1,220.3,0.1012421905,0.06,3.325,7.485,2.93,NA,NA,NA,NA,NA,NA,NA,NA,22.53333282,2174,18.1702,-66.99,3.385,2.07478106811931,0.707972255337765,NA,NA,NA,0,1,5.8221084253257,NA,NA,0.00303784819342572,NA,0.744685041137647,16.8758206974292,NA,0,0,0,0,0,0,2.34301449715077,-2.51743393238396
"Psychotria_mariniana","Psychotria","Rubiaceae","Gentianales",1,NA,0.2631464685,0.075,7.645,12.12,4.87,NA,NA,NA,NA,NA,NA,NA,NA,20.72083282,4667,21.3279,-157.755,7.72,3.13096625259006,0.642663571205083,NA,NA,NA,0,1,6.64358624122349,NA,NA,0.00898616098637754,NA,0.651824102796847,19.2885141428705,NA,0,0,0,0,0,0,NA,-2.04642580532132
"Psychotria_nervosa","Psychotria","Rubiaceae","Gentianales",1,26.7,0.101724846,0.22,38.72,30.64,12.92,NA,NA,NA,NA,NA,NA,NA,NA,23.96249962,1997,18.4095,-66.9706,38.94,7.04130299532602,0.544992491898299,NA,NA,NA,0,1,8.26719218593215,NA,NA,0.000265740736870152,NA,0.518283867344334,24.2461157024793,NA,0,0,0,0,0,0,1.42651126136458,-3.57554186507858
"Psychotria_rubra","Psychotria","Rubiaceae","Gentianales",1,91.325,0.153041323,0.24,34.3625,33.385,14.695,NA,NA,NA,NA,NA,NA,NA,NA,18.57291603,3066,30.3296,130.6472,34.6025,6.62905644971525,0.454158193503698,NA,NA,NA,0,1,8.1439566230739,NA,NA,0.000687761616552151,NA,0.394185689585978,32.6772173906504,NA,0,0,0,0,0,0,1.96058968088395,-3.16256206547933
"Pternandra_corulescens","Pternandra","Melastomataceae","Myrtales",1,113.85,NA,0.15,33.55,27.445,9.705,NA,NA,NA,NA,NA,NA,NA,NA,26.72083282,2181,2.409143,101.850166,33.7,6.54488932246159,0.675933372141992,NA,NA,NA,0,1,8.11927848174687,NA,NA,NA,NA,0.559826925624656,22.4679237207589,NA,0,0,0,0,0,0,2.05633303495116,NA
"Pterocarpus_rohrii","Pterocarpus","Fabaceae","Fabales",1,28.5,0.079510001,NA,23.12,22.25,8.88,NA,NA,NA,NA,NA,NA,NA,NA,26.39583397,2496,9.17,-79.85,23.12,5.42561501345948,0.610992681695888,NA,NA,NA,0,1,7.74586822979227,NA,NA,0.000273435997362457,NA,0.586864261793176,21.4127378892734,NA,0,0,0,0,0,0,1.45484486000851,-3.56314431190874
"Pterocarya_rhoifolia","Pterocarya","Juglandaceae","Fagales",0,116.475,0.07961184225,0.02,12.13,20.405,7.3175,NA,12.13,20.405,11.8975,17.16,0,149.5,NA,4.9458334445,1994,36.76505,139.42475,12.1425,3.89403235650392,0.533002179979325,20.405,17.16,149.5,8.88333625633984,1.18871609259966,7.06390974802229,0.171890361281742,2.1483529367419,0.000442223925215164,NA,0.361837775684894,34.9692641450334,0.2325,0.0114521787956819,0.013676767814421,0.0201774697426556,0.00157065493107252,13.2325202932892,7.44903177272765,2.06623271912026,-3.35435776490556
"Pterocymbium_oceanicum","Pterocymbium","Malvaceae","Malvales",1,100.05,0.1445323585,1.595,93.64,43.72,18.12,NA,NA,NA,NA,NA,NA,NA,NA,25.32083321,2450,-16.633333,179.083333,95.235,10.9991675616691,0.608955748687608,NA,NA,NA,0,1,9.15696691161729,NA,NA,0.00022131749984488,NA,0.61555940226959,20.4344048116831,NA,0,0,0,0,0,0,2.00021709297223,-3.65498424452017
"Pterospermum_stapfianum","Pterospermum","Malvaceae","Malvales",1,NA,NA,NA,170.665,55.415,21.28,NA,NA,NA,NA,NA,NA,NA,NA,24.77499962,2225,5.016667,117.8125,170.665,14.7341150322744,0.69238168074133,NA,NA,NA,0,1,9.74300000994267,NA,NA,NA,NA,0.697746519523917,18.0099386780523,NA,0,0,0,0,0,0,NA,NA
"Pterostyrax_hispida","Pterostyrax","Styracaceae","Ericales",0,19.55,0.041376629,0.115,48.65,31.505,12.205,NA,48.65,31.505,48.425,29.715,0,51,NA,6.700000286,1960,36.7198,139.4699,48.765,7.4936715330655,0.603908577886586,31.505,29.715,51,1.971814388876,1.05342009228265,8.28003299688567,0.0517712248718114,0.556614744200431,4.38921350132427e-05,NA,0.547585213473326,23.0279279525257,0.224999999999994,0.00664448885712254,0.00704014258516613,0.00495140769325965,0.00513709677419341,1.81021683867002,1.89314144341106,1.29114676173189,-4.35761329357019
"Pultenaea_daphnoides","Pultenaea","Fabaceae","Fabales",1,108.9510155,0.0675671893333333,0.0666666666666667,3.07001666683333,12.0666666666667,4.94333333333333,NA,NA,NA,NA,NA,NA,NA,NA,17.102083205,1213,-33.655233335,151.17985835,3.10335000016667,1.88022879015548,0.505150565027064,NA,NA,NA,0,1,5.50802927699749,NA,NA,0.00197689674138553,NA,0.417443487598326,30.2098826292105,NA,0,0,0,0,0,0,2.03723128253079,-2.70401601445852
"Pultenaea_flexilis","Pultenaea","Fabaceae","Fabales",1,111.1468458,0.0471614045,0.02,1.02608333333333,7.60333333333333,3.25,NA,NA,NA,NA,NA,NA,NA,NA,17.102083205,1213,-33.655233335,151.17985835,1.03608333333333,1.055828808199,0.457950507691636,NA,NA,NA,0,1,4.2809717728098,NA,NA,0.00301698367781797,NA,0.376240245625222,34.2788081829233,NA,0,0,0,0,0,0,2.04589714250877,-2.52042703939504
"Pultenaea_juniperina","Pultenaea","Fabaceae","Fabales",NA,130.2729529,0.06,NA,0.1612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.64166667,959.4,-42.90863333,155.6333333,0.1612,0.453041073867821,NA,NA,NA,NA,NA,NA,2.78006073707848,NA,NA,0.0223325062034739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11485425741954,-1.65106253670178
"Pultenaea_obcordata","Pultenaea","Fabaceae","Fabales",NA,94.60442873,0.0775,NA,0.9619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.64166667,959.4,-42.90863333,155.6333333,0.9619,1.10667480231582,NA,NA,NA,NA,NA,NA,4.56632540216452,NA,NA,0.00624415219877326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97591146756438,-2.20452651972208
"Qualea_acuminata","Qualea","Vochysiaceae","Myrtales",1,NA,NA,NA,13.3,17.03,6.91,NA,NA,NA,NA,NA,NA,NA,NA,26.97500038,2237,-3,-58.97,13.3,4.11510460923871,0.595528887009943,NA,NA,NA,0,1,7.1929342212158,NA,NA,NA,NA,0.576278223986537,21.8060827067669,NA,0,0,0,0,0,0,NA,NA
"Quararibea_asterolepis","Quararibea","Malvaceae","Malvales",1,NA,0.139703838,NA,26.84,25.19,10.37,NA,NA,NA,NA,NA,NA,NA,NA,26.39583397,2496,9.17,-79.85,26.84,5.8458317954498,0.563725341894869,NA,NA,NA,0,1,7.89506349809157,NA,NA,0.000727167002679964,NA,0.531540108260823,23.6414344262295,NA,0,0,0,0,0,0,NA,-3.13836583671561
"Quararibea_wittii","Quararibea","Malvaceae","Malvales",NA,45.5086935,0.25,NA,93.38875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.88333333,3432.6,-12.5717,-70.09258333,93.38875,10.9044142223865,NA,NA,NA,NA,NA,NA,9.14194107428944,NA,NA,0.000669245492631607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65809436761175,-3.17441454510452
"Quassia_amara","Quassia","Simaroubaceae","Sapindales",1,57.4,0.116504479,NA,26.45,25.72,10.93,NA,NA,NA,NA,NA,NA,NA,NA,26.39583397,2496,9.17,-79.85,26.45,5.80320480064637,0.530942799693172,NA,NA,NA,0,1,7.8804263442924,NA,NA,0.000513168001023117,NA,0.502450880806641,25.0101474480151,NA,0,0,0,0,0,0,1.75891189239797,-3.28974043221207
"Quassia_baileyana","Quassia","Simaroubaceae","Sapindales",1,NA,NA,0.26,144.66,62.35,25.69,NA,NA,NA,NA,NA,NA,NA,NA,23.6875,3054,-16.144616,145.430116,144.92,13.5837356725983,0.528755767714998,NA,NA,NA,0,1,9.58135205201497,NA,NA,NA,NA,0.467611743230605,26.8735137563943,NA,0,0,0,0,0,0,NA,NA
"Quercus_acuta","Quercus","Fagaceae","Fagales",0.75,134.4,0.13949857725,0.2125,17.8725,19.86,8.215,NA,13.41,18.66,13.4,18.61,0,0.5,0,14.191666605,3319.5,30.305,130.5849,18.085,4.69684287993701,0.57158213124313,18.66,18.61,0.5,0.0134336378291241,1.00067168189146,7.41639027171475,0.00134156238251922,-2.92369907065416,0.00118842103623708,NA,0.545299882778743,23.2793957571247,0.00499999999999989,0.000133976420150051,0.000134336378291238,0.000186428038777028,0.00249999999999995,0.0186428038777032,0.0133976420150054,2.12839926871781,-2.92502966935506
"Quercus_agrifolia","Quercus","Fagaceae","Fagales",0,137,0.1555192525,0.08,10.96,14.745,4.995,NA,10.96,14.745,10.615,13.09,0,10,1,14.19999981,707,36.98846587,-121.9209016,11.04,3.62892494875277,0.741939740659837,14.745,13.09,10.5,0.973702994957779,1.15268222363971,6.87171019740892,0.138745410615191,-0.281473687444237,0.00259185252523369,NA,0.580556254819139,21.9890579481793,0.345000000000001,0.0256031230641471,0.0305412540752891,0.046358543417367,0.0370238095238096,1.52310924369748,0.806513479769318,2.13672056715641,-2.58638971317927
"Quercus_alba","Quercus","Fagaceae","Fagales",0.8,59.6583333333333,0.121938489633333,0.195132575757576,61.9531666666667,52.3216666666667,14.46575,NA,94.0483333333333,69.2633333333333,93.76,69.2983333333333,0,3.69444444444444,0,11.0766666898,1154.4,39.8724127,-75.7143938,62.1056666666667,8.63951751655894,0.596559432776748,69.2633333333333,69.2983333333333,3.69444444444444,0.0171582275871619,1.00728837737971,8.61869007707712,0.0235962546761401,-3.11901782731175,0.000282400780676002,NA,0.295050222763224,49.6124209332765,0.221944444444443,0.000966048517656062,0.00100387991547272,0.000882151298426527,0.0128380952380951,0.0115768327564873,0.0162886997208667,1.77567111637021,-3.54913410704371
"Quercus_calliprinos","Quercus","Fagaceae","Fagales",NA,175.4084346,0.1,NA,4.15435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.275,531.4,32.098658335,34.936058335,4.15435,2.27617169967072,NA,NA,NA,NA,NA,NA,5.98742619828892,NA,NA,0.00249527459743939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24405047279379,-2.60288165461352
"Quercus_canariensis","Quercus","Fagaceae","Fagales",0,109.5563057,0.1192147205,0.34,29.788583335,29.25,9.23,NA,31.27,29.25,31.19,29.15,0,2,NA,16.12916756,784,36.416864,-5.581529,29.958583335,6.1737715143316,0.687330484553987,29.25,29.15,2,0.0686106346483705,1.00343053173242,8.00346445500794,0.00342466088136417,-2.67930773223656,0.000487373920744884,NA,0.45928895797912,27.3604892868564,0.0799999999999983,0.00273504273504268,0.00274442538593476,0.00255836264790529,0.0399999999999991,0.0639590661976335,0.0683760683760684,2.03963737917562,-3.31213771351734
"Quercus_coccinea","Quercus","Fagaceae","Fagales",0,76.4083333333333,0.134754157944444,0.918333333333333,114.64,78.9711111111111,17.0772222222222,NA,114.64,78.9711111111111,113.403333333333,75.2866666666667,0,9.44444444444444,NA,12.43611145,1119,38.8433333333333,-77.17,115.135555555556,11.6475432776643,0.678409115088519,78.9711111111111,75.2866666666667,9.44444444444444,0.130589999225675,1.04340343739179,9.18670051318822,0.0421759356522018,-2.05402002001087,0.00020973848868686,NA,0.223573675174397,59.7561109258212,1.23666666666667,0.0116106587511948,0.0124897177938756,0.00826853585187226,0.100656167906168,0.107622255356147,0.125262034748496,1.88314072668196,-3.67832186571721
"Quercus_douglasii","Quercus","Fagaceae","Fagales",0,130.7,0.1534760085,0.055,7.86,14.815,5.34,NA,7.86,14.815,6.225,12.31,0,8.5,NA,14.34999943,1087,38.75029519,-120.7736245,7.915,3.17052188559327,0.593850980657422,14.815,12.31,8.5,0.690495532087734,1.20349309504468,6.66885994413224,0.185166216579713,-0.372078880688335,0.00300438401857689,NA,0.449164172476873,28.1560369547724,1.635,0.110213162487412,0.132818846466288,0.207379505263365,0.194513888888889,1.09928753213956,0.57418993242412,2.11627558758054,-2.5222445568577
"Quercus_falcata","Quercus","Fagaceae","Fagales",0.5,122.2,0.136759691666667,0.126666666666667,29.3933333333333,35.9033333333333,10.8433333333333,NA,25.34,35.44,25.265,34.545,0,2,0,20.36249924,1305,29.6,-82.2,29.52,6.07107454866953,0.562058647389789,35.44,34.545,2,0.0509634290881203,1.01434910312492,7.94965874890575,0.0141252265298732,-2.69272610962378,0.00066399933462561,NA,0.308557243708551,45.1882492984775,0.0499999999999995,0.00120724023184517,0.00124318259877986,0.00171482856604322,0.0153333333333331,0.0700379107142222,0.049560542592475,2.08707120590654,-3.17783235582561
"Quercus_garryana","Quercus","Fagaceae","Fagales",0.166666666666667,156.65,0.118372881,0.095,28.3583333333333,39.17,8.26833333333333,NA,29.865,40.86,29.2166666666667,39.6883333333333,0,4.33333333333333,0,10.6194445303333,1161.66666666667,44.69944296,-122.390555866667,28.4533333333333,5.70783197446922,0.690560618565463,40.86,39.6883333333333,4.33333333333333,0.180939231217036,1.02733729272379,7.71387584357795,0.0268695063435153,-2.22400838548447,0.000557732331664208,NA,0.22188183693472,59.2457540015222,0.465,0.0115587860178117,0.011950629568321,0.0188324907338324,0.16474537037037,0.409185691944727,0.174714458999974,2.19493039921772,-3.25357417878913
