specimen_number,photo,leaf,site,morphotype,order,family,genus,species,Measurer.comments,margin,petiole_width,petiole_area,blade_area,blade_perimeter,feret,minimum_feret,raw_blade_area,raw_blade_perimeter,internal_raw_blade_area,internal_raw_blade_perimeter,length_of_cut_perimeter,no_of_primary_teeth,no_of_subsidiary_teeth,lma_g_m2,latitude_N,longitude_E,MAT_C,MAP_mm,diurnal.range_C,isothermality,temp.seasonality,max.temp.warmest.month_C,min.temp.coldest.month_C,MART_C,MART.quarter_C,temp.wet.quarter_C,temp.dry.quarter_C,temp.warm.quarter_C,temp.cold.quarter_C,precip.wet.month_mm,precip.dry.month_mm,precip.seasonality_mm,precip.wet.quarter_mm,precip.dry.quarter_mm,precip.season.month_mm,precip.season.quarter_mm,precip.warm.quarter_mm,precip.cold.quarter_mm
4924,,A,Yakusugi (1080m),Neolitsea aciculata,Laurales,Lauraceae,Neolitsea,aciculata,NA,1,0.097428866,0.1,9.69,15.67,6.85,NA,NA,NA,NA,NA,NA,NA,NA,112.3,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4905,,B,Yakusugi (1080m),Pieris japonica,Ericales,Ericaceae,Pieris,japonica,NA,0,0.122821083,0.06,6.52,14.66,6.47,NA,6.52,14.66,6.35,14.34,0,30,NA,144.3,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4904,,A,Yakusugi (1080m),Pieris japonica,Ericales,Ericaceae,Pieris,japonica,NA,0,NA,NA,7.33,14.84,6.54,NA,7.33,14.84,7.17,14.57,0,26,NA,131,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4918,,A,Yakusugi (1080m),Quercus (Cyclobalanopsis) acuta,Fagales,Fagaceae,Quercus,acuta,NA,1,0.13352305,0.22,10.38,15.91,6.74,NA,NA,NA,NA,NA,NA,0,NA,109.4,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4919,,B,Yakusugi (1080m),Quercus (Cyclobalanopsis) acuta,Fagales,Fagaceae,Quercus,acuta,NA,0,0.112904724,0.13,13.41,18.66,8.06,NA,13.41,18.66,13.4,18.61,0,1,NA,117.4,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4920,,A,Yakusugi (1080m),Quercus (Cyclobalanopsis) salicifolia,Fagales,Fagaceae,Quercus,salicifolia,NA,0,0.087907336,0.19,10.76,15.98,6.37,NA,10.76,15.98,10.64,15.57,0,12,NA,139.7,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4921,,B,Yakusugi (1080m),Quercus (Cyclobalanopsis) salicifolia,Fagales,Fagaceae,Quercus,salicifolia,NA,0,0.111576501,0.11,15.04,22.12,8.71,NA,15.04,22.12,14.68,20.64,0,15,NA,159.1,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4907,,B,Yakusugi (1080m),Rhododendron tashiroi,Ericales,Ericaceae,Rhododendron,tashiroi,NA,0,0.110642353,0.07,7.26,15.23,6.18,NA,7.26,15.23,7.09,14.62,0,23,NA,133.8,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4906,,A,Yakusugi (1080m),Rhododendron tashiroi,Ericales,Ericaceae,Rhododendron,tashiroi,NA,0,0.135345187,0.09,10.45,18.66,7.35,NA,10.45,18.66,10.17,17.42,0,29,NA,136.6,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4928,,A,Yakusugi (1080m),Rubus sieboldii,Rosales,Rosaceae,Rubus,sieboldii,NA,0,0.239810145,0.49,35.33,28.82,7.41,NA,35.33,28.82,34.73,25.43,0,98,NA,178.4,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4929,,B,Yakusugi (1080m),Rubus sieboldii,Rosales,Rosaceae,Rubus,sieboldii,NA,0,0.399063123,0.27,37.11,30.94,8.16,NA,37.11,30.94,36.6,28.47,0,144,NA,176.5,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4930,,A,Yakusugi (1080m),Rubus sp.,Rosales,Rosaceae,Rubus,,NA,0,0.064084933,0.08,7.27,23.49,4.71,NA,7.27,23.49,6.83,14.93,0,87,NA,44.9,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4931,,B,Yakusugi (1080m),Rubus sp.,Rosales,Rosaceae,Rubus,,NA,0,0.060566547,0.12,9.41,29.55,5.55,NA,9.41,29.55,8.85,18.77,0,116,NA,39.9,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4901,,B,Yakusugi (1080m),Schizophragma hydrangeoides,Cornales,Hydrangeaceae,Schizophragma,hydrangeoides,NA,0,0.07179922,0.17,16.33,21.26,6.57,NA,16.33,21.26,16.13,17.89,0,28,NA,52.1,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4900,,A,Yakusugi (1080m),Schizophragma hydrangeoides,Cornales,Hydrangeaceae,Schizophragma,hydrangeoides,NA,0,0.073596644,0.3,44.66,35.96,10.84,NA,44.66,35.96,43.87,29.95,0,36,NA,30.7,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4932,,A,Yakusugi (1080m),Sorbus sp.,Rosales,Rosaceae,Sorbus,,NA,0,0.063114924,0.01,4.31,17.26,4.02,NA,4.31,17.26,3.82,10.25,0,36,NA,46.3,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4933,,B,Yakusugi (1080m),Sorbus sp.,Rosales,Rosaceae,Sorbus,,NA,0,NA,0.01,6.04,21.62,5.19,NA,6.04,21.62,5.37,12.83,0,40,NA,21.5,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4916,,A,Yakusugi (1080m),Stewartia monadelpha,Ericales,Theaceae,Stewartia,monadelpha,NA,0,0.046303399,0.03,8.09,15.69,6.41,NA,8.09,15.69,7.95,14.79,0,30,NA,40.6,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4917,,B,Yakusugi (1080m),Stewartia monadelpha,Ericales,Theaceae,Stewartia,monadelpha,NA,0,0.039006246,0.04,9.15,15.5,6.46,NA,9.15,15.5,8.98,14.81,0,28,NA,29.4,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4913,,B,Yakusugi (1080m),Symplocos myrtacea,Ericales,Symplocaceae,Symplocos,myrtacea,NA,0,0.036328385,0.07,5.07,15.43,6.47,NA,5.07,15.43,4.9,14.52,0,32,NA,83.7,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4912,,A,Yakusugi (1080m),Symplocos myrtacea,Ericales,Symplocaceae,Symplocos,myrtacea,NA,0,0.066598261,0.09,7.3,16.27,6.79,NA,7.3,16.27,7.19,15.42,0,42,NA,74.5,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4939,,B,Yakusugi (1080m),Trochodendron alalioides,Trochodendrales,Trochodendraceae,Trochodendron,aralioides,NA,0,0.124424912,0.48,19.25,22.09,8.94,NA,19.25,22.09,18.77,20.85,0,27,NA,119.6,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4938,,A,Yakusugi (1080m),Trochodendron alalioides,Trochodendrales,Trochodendraceae,Trochodendron,aralioides,NA,0,0.152483854,0.74,25.63,27.06,10.82,NA,25.63,27.06,24.98,24.82,0,31,NA,133.5,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4909,,B,Yakusugi (1080m),Vaccinium sp.,Ericales,Ericaceae,Vaccinium,,NA,0,0.075223649,0.03,4.65,11.64,4.54,NA,4.65,11.64,4.55,10.67,0,18,NA,17.1,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4908,,A,Yakusugi (1080m),Vaccinium sp.,Ericales,Ericaceae,Vaccinium,,NA,0,0.090105356,0.03,5.76,12.61,4.79,NA,5.76,12.61,5.67,11.48,0,22,NA,20.7,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4935,,B,Yakusugi (1080m),Zanthoxylum (Fagara) ailanthoides,Sapindales,Rutaceae,Zanthoxylum,ailanthoides,NA,0,0.095515257,0.04,20.85,25.64,10.75,NA,20.85,25.64,20.64,24.89,0,105,NA,46,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4934,,A,Yakusugi (1080m),Zanthoxylum (Fagara) ailanthoides,Sapindales,Rutaceae,Zanthoxylum,ailanthoides,NA,0,0.076114145,0.04,25.19,27.12,10.63,NA,25.19,27.12,24.86,27,0,101,NA,73.7,30.2999,130.5799,13.67083359,3366,5.558333397,24.70370293,623.3905029,24.60000038,2.099999905,22.5,15.33333302,18.64999962,8.016666412,21.28333282,5.949999809,555,135,43.91187668,1332,463,420,869,1020,468
4800,,B,Yakusugi (260m),Antidesma japonicum,Malpighiales,Phyllanthaceae,Antidesma,japonicum,NA,1,0.048687103,0.03,10.01,16.14,7.21,NA,NA,NA,NA,NA,NA,NA,NA,38.8,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4799,,A,Yakusugi (260m),Antidesma japonicum,Malpighiales,Phyllanthaceae,Antidesma,japonicum,NA,1,0.061230464,0.02,11.6,17.33,7.73,NA,NA,NA,NA,NA,NA,NA,NA,45.6,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4765,,B,Yakusugi (260m),Ardisia quinquegona,Ericales,Primulaceae,Ardisia,quinquegona,NA,1,0.120024067,0.02,23.56,26.44,11.56,NA,NA,NA,NA,NA,NA,NA,NA,80.6,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4764,,A,Yakusugi (260m),Ardisia quinquegona,Ericales,Primulaceae,Ardisia,quinquegona,NA,1,0.073721514,0.1,28.6,32.84,14.87,NA,NA,NA,NA,NA,NA,NA,NA,81.5,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4801,,A,Yakusugi (260m),Blastus cochinchinensis,Myrtales,Melastomataceae,Blastus,cochinchinensis,NA,1,0.062563076,0.16,15.56,18.78,7.83,NA,NA,NA,NA,NA,NA,NA,NA,57.3,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4802,,B,Yakusugi (260m),Blastus cochinchinensis,Myrtales,Melastomataceae,Blastus,cochinchinensis,NA,1,0.071216241,0.12,24.6,24.65,9.77,NA,NA,NA,NA,NA,NA,NA,NA,50.6,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4788,,B,Yakusugi (260m),Callicarpa sp.,Lamiales,Lamiaceae,Callicarpa,,NA,0,0.058711051,0.08,13.17,20.54,7.41,NA,13.17,20.54,12.9,17.5,0,52,13,37.7,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4787,,A,Yakusugi (260m),Callicarpa sp.,Lamiales,Lamiaceae,Callicarpa,,NA,0,0.079150422,0.14,13.8,20.06,8.02,NA,13.8,20.06,13.47,18.57,0,36,2,43,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4780,,C,Yakusugi (260m),Castanopsis cuspidata,Fagales,Fagaceae,Castanopsis,cuspidata,NA,1,0.088244035,0.06,6.38,13.57,6.03,NA,NA,NA,NA,NA,NA,0,NA,91.6,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4778,,A,Yakusugi (260m),Castanopsis cuspidata,Fagales,Fagaceae,Castanopsis,cuspidata,NA,0,0.128857321,0.17,10.15,16.54,6.9,NA,10.15,16.54,9.95,16.41,0,8,NA,161.9,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4779,,B,Yakusugi (260m),Castanopsis cuspidata,Fagales,Fagaceae,Castanopsis,cuspidata,NA,0,0.097066846,0.04,15.34,21.03,9.29,NA,15.34,21.03,15.33,20.98,0,1,NA,89.1,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4757,,B,Yakusugi (260m),Chloranthus glaber,Chloranthales,Chloranthaceae,Chloranthus,glaber,NA,0,0.089987268,0.07,26.59,41.03,15.03,NA,26.59,41.03,25.35,32.67,0,40,1,69.4,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4756,,A,Yakusugi (260m),Chloranthus glaber,Chloranthales,Chloranthaceae,Chloranthus,glaber,NA,0,0.118570565,0.28,59.12,47.43,17.37,NA,59.12,47.43,57.1,39.73,0,28,NA,66.7,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4790,,B,Yakusugi (260m),Cinnamomum insularimonta,Laurales,Lauraceae,Cinnamomum,insularimontana,NA,1,0.09560683,0.11,15.83,19.1,8.18,NA,NA,NA,NA,NA,NA,NA,NA,106.7,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4789,,A,Yakusugi (260m),Cinnamomum insularimonta,Laurales,Lauraceae,Cinnamomum,insularimontana,NA,1,0.159723536,0.22,16.12,18.93,8.03,NA,NA,NA,NA,NA,NA,NA,NA,113.3,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4816,,A,Yakusugi (260m),Debregeasia edulis,Rosales,Urticaceae,Debregeasia,edulis,NA,0,0.050717091,0.06,12.91,26.17,11.15,NA,12.91,26.17,12.53,24.78,0,55,2,57.8,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4817,,B,Yakusugi (260m),Debregeasia edulis,Rosales,Urticaceae,Debregeasia,edulis,NA,0,0.055327079,0.09,24.85,39.76,17.19,NA,24.85,39.76,24.41,38.3,0,73,2,51.7,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4747,,A,Yakusugi (260m),Dendropanax trifidum,Apiales,Araliaceae,Dendropanax,trifidus,NA,1,0.098923637,0.41,21.71,19.62,7.74,NA,NA,NA,NA,NA,NA,NA,NA,84.5,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4748,,B,Yakusugi (260m),Dendropanax trifidum,Apiales,Araliaceae,Dendropanax,trifidus,NA,1,0.143369148,1.37,42.61,33.95,10.09,NA,NA,NA,NA,NA,NA,NA,NA,82.3,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4749,,C,Yakusugi (260m),Dendropanax trifidum,Apiales,Araliaceae,Dendropanax,trifidus,NA,1,0.191474578,1.76,63,45.62,12.01,NA,NA,NA,NA,NA,NA,NA,NA,85.7,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4825,,B,Yakusugi (260m),Distylium racemosum,Saxifragales,Hamamelidaceae,Distylium,racemosum,NA,1,0.090397826,0.04,9.85,18.82,6.5,NA,NA,NA,NA,NA,NA,NA,NA,143.5,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4824,,A,Yakusugi (260m),Distylium racemosum,Saxifragales,Hamamelidaceae,Distylium,racemosum,NA,1,0.148953016,0.1,19.77,21.83,9.51,NA,NA,NA,NA,NA,NA,NA,NA,179.1,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4810,,B,Yakusugi (260m),Elaeagnus sp.,Rosales,Elaeagnaceae,Elaeagnus,,NA,0,0.089449497,0.04,9.43,14.26,5.94,NA,9.43,14.26,9.41,14.24,0,9,NA,95,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4809,,A,Yakusugi (260m),Elaeagnus sp.,Rosales,Elaeagnaceae,Elaeagnus,,NA,0,0.107428738,0.1,13.7,19.06,8.27,NA,13.7,19.06,13.62,18.85,0,14,NA,74,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4803,,A,Yakusugi (260m),Elaeocarpus japonicus,Oxalidales,Elaeocarpaceae,Elaeocarpus,japonicus,NA,0,0.124113129,0.19,16.17,23.3,10.3,NA,16.17,23.3,15.77,22.74,0,30,NA,125.3,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4804,,B,Yakusugi (260m),Elaeocarpus japonicus,Oxalidales,Elaeocarpaceae,Elaeocarpus,japonicus,NA,0,0.147961657,0.19,16.56,22.52,9.91,NA,16.56,22.52,16.18,21.89,0,34,NA,119.4,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4806,,B,Yakusugi (260m),Elaeocarpus sylvestris,Oxalidales,Elaeocarpaceae,Elaeocarpus,sylvestris,NA,0,0.127928031,0.26,15.12,18.22,7.61,NA,15.12,18.22,14.8,17.77,0,30,NA,112.5,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4805,,A,Yakusugi (260m),Elaeocarpus sylvestris,Oxalidales,Elaeocarpaceae,Elaeocarpus,sylvestris,NA,0,0.135573784,0.33,21.45,21.34,8.6,NA,21.45,21.34,21.06,20.58,0,33,1,117.1,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4821,,B,Yakusugi (260m),Euodia (Evodia) meliaefolia,Sapindales,Rutaceae,Euodia,meliaefolia,NA,1,0.070189239,0.2,9.13,14.96,6.31,NA,NA,NA,NA,NA,NA,NA,NA,46.1,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4820,,A,Yakusugi (260m),Euodia (Evodia) meliaefolia,Sapindales,Rutaceae,Euodia,meliaefolia,NA,1,NA,0.04,11.15,17.17,7.43,NA,NA,NA,NA,NA,NA,NA,NA,47.4,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4775,,B,Yakusugi (260m),Eurya japonica,Ericales,Pentaphylacaceae,Eurya,japonica,NA,0,0.070018749,0.02,8.95,16.36,6.79,NA,8.95,16.36,8.59,15.43,0,30,NA,66.9,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4774,,A,Yakusugi (260m),Eurya japonica,Ericales,Pentaphylacaceae,Eurya,japonica,NA,0,0.091351885,0.04,9.09,16.21,6.36,NA,9.09,16.21,8.68,14.99,0,39,NA,82.1,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4812,,B,Yakusugi (260m),Ficus erecta,Rosales,Moraceae,Ficus,erecta,NA,1,0.055622136,0.1,42.2,31.14,12.76,NA,NA,NA,NA,NA,NA,NA,NA,26.9,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4811,,A,Yakusugi (260m),Ficus erecta,Rosales,Moraceae,Ficus,erecta,NA,1,0.092824418,0.14,58.75,35.81,14.61,NA,NA,NA,NA,NA,NA,NA,NA,27.7,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4796,,B,Yakusugi (260m),Glochidion honkongense,Malpighiales,Phyllanthaceae,Glochidion,honkongense,NA,1,0.110885631,0.11,36.03,28.25,11.84,NA,NA,NA,NA,NA,NA,NA,NA,64.8,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
4795,,A,Yakusugi (260m),Glochidion honkongense,Malpighiales,Phyllanthaceae,Glochidion,honkongense,NA,1,0.161221704,0.21,37.61,31.11,13.36,NA,NA,NA,NA,NA,NA,NA,NA,67.4,30.31,130.63,17.95416641,3064,5.791666508,26.20663643,604.1126099,28.89999962,6.800000191,22.09999847,14.91666603,19.56666565,12.44999981,25.38333321,10.46666718,478,144,37.10955429,1118,479,334,639,835,482
